date,code,close,adjustflag,turn,tradestatus,pctChg,isST
2023-05-18,sh.603757,28.4483694000,2,1.643600,1,1.275900,0
2023-05-19,sh.603757,28.9520518000,2,1.028300,1,1.770500,0
2023-05-22,sh.603757,29.0682862000,2,1.126800,1,0.401500,0
2023-05-23,sh.603757,28.5839762000,2,0.771200,1,-1.666100,0
2023-05-24,sh.603757,29.0586000000,2,1.150100,1,1.660500,0
2023-05-25,sh.603757,28.7486416000,2,0.907300,1,-1.066700,0
2023-05-26,sh.603757,29.5913410000,2,2.156700,1,2.931300,0
2023-05-29,sh.603757,29.2443825000,2,1.340400,1,-1.172500,0
2023-05-30,sh.603757,28.5207079500,2,1.330500,1,-2.474600,0
2023-05-31,sh.603757,27.6582465000,2,1.514700,1,-3.024000,0
2023-06-01,sh.603757,27.6086797500,2,1.097400,1,-0.179200,0
2023-06-02,sh.603757,28.0547805000,2,1.141700,1,1.615800,0
2023-06-05,sh.603757,27.7474666500,2,1.010100,1,-1.095400,0
2023-06-06,sh.603757,27.3211926000,2,0.848400,1,-1.536300,0
2023-06-07,sh.603757,26.6867382000,2,0.856400,1,-2.322200,0
2023-06-08,sh.603757,26.6272581000,2,0.742200,1,-0.222900,0
2023-06-09,sh.603757,26.9147452500,2,1.024400,1,1.079700,0
2023-06-12,sh.603757,27.3707593500,2,1.050900,1,1.694300,0
2023-06-13,sh.603757,27.4104127500,2,1.141300,1,0.144900,0
2023-06-14,sh.603757,27.2517991500,2,0.969800,1,-0.578700,0
2023-06-15,sh.603757,28.1539140000,2,1.284400,1,3.310300,0
2023-06-16,sh.603757,27.9754737000,2,0.978100,1,-0.633800,0
2023-06-19,sh.603757,28.8280218000,2,1.587500,1,3.047500,0
2023-06-20,sh.603757,29.1452490000,2,1.211500,1,1.100400,0
2023-06-21,sh.603757,28.9568953500,2,1.080400,1,-0.646300,0
2023-06-26,sh.603757,28.1539140000,2,0.954500,1,-2.773000,0
2023-06-27,sh.603757,28.8974152500,2,0.944800,1,2.640800,0
2023-06-28,sh.603757,29.0461155000,2,0.780900,1,0.514600,0
2023-06-29,sh.603757,29.2741225500,2,0.993300,1,0.785000,0
2023-06-30,sh.603757,29.5814364000,2,1.026800,1,1.049800,0
2023-07-03,sh.603757,28.9965487500,2,1.188900,1,-1.977200,0
2023-07-04,sh.603757,29.2443825000,2,0.773900,1,0.854700,0
2023-07-05,sh.603757,29.4327361500,2,0.868400,1,0.644100,0
2023-07-06,sh.603757,29.0461155000,2,0.624100,1,-1.313600,0
2023-07-07,sh.603757,28.7586283500,2,1.175100,1,-0.989800,0
2023-07-10,sh.603757,28.2827875500,2,1.206800,1,-1.654600,0
2023-07-11,sh.603757,28.7189749500,2,1.001100,1,1.542200,0
2023-07-12,sh.603757,28.7388016500,2,1.168300,1,0.069000,0
2023-07-13,sh.603757,28.7388016500,2,2.626300,1,0.000000,0
2023-07-14,sh.603757,28.0547805000,2,2.328900,1,-2.380100,0
2023-07-17,sh.603757,27.7078132500,2,2.406500,1,-1.236700,0
2023-07-18,sh.603757,27.0634455000,2,2.067900,1,-2.325600,0
2023-07-19,sh.603757,26.7759583500,2,1.445800,1,-1.062300,0
2023-07-20,sh.603757,26.7462183000,2,1.167200,1,-0.111100,0
2023-07-21,sh.603757,26.3199442500,2,1.055600,1,-1.593800,0
2023-07-24,sh.603757,26.7858717000,2,1.528600,1,1.770200,0
2023-07-25,sh.603757,27.2022324000,2,0.819600,1,1.554400,0
2023-07-26,sh.603757,26.9444853000,2,0.877100,1,-0.947500,0
2023-07-27,sh.603757,26.6966515500,2,0.810000,1,-0.919800,0
2023-07-28,sh.603757,26.7660450000,2,0.942400,1,0.259900,0
